0100,"高根沢　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0101,"マーケットシティ古河店　　　　　　　　　",01,"しまむら　　　　　　",9901
0102,"栗橋店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0103,"吉川　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0105,"内原　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0106,"阿見店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0108,"南小川町店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0109,"井戸木　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0110,"笠間　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0111,"東浦和　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0112,"田沼　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0114,"戸田南店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0115,"インターパークＦＭ店　　　　　　　　　　",01,"しまむら　　　　　　",9901
0116,"東我孫子ＦＭ店　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0117,"潮来　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0118,"黒磯　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0119,"布佐　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0120,"野木　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0121,"氏家　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0122,"下妻　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0123,"谷田部店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0124,"谷和原　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0125,"芳賀店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0126,"波崎店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0127,"真壁　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0128,"越谷ツインシティ　店　　　　　　　　　　",01,"しまむら　　　　　　",9901
0129,"吉川南ＦＭ店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0130,"下館　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0131,"幸手北ＦＭ店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0132,"アクロスモール守谷ＦＭ店　　　　　　　　",01,"しまむら　　　　　　",9901
0133,"ヨークタウン石橋店　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0134,"飯仲小前ＦＭ店　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0135,"針ヶ谷　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0136,"取手東店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0137,"ベスタ東鷲宮店　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0138,"佐原　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0139,"田尻店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0140,"鉾田　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0141,"今市　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0142,"牛久　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0143,"白山店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0144,"我孫子寿店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0146,"小見川　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0147,"西那須野　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0148,"宮代店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0149,"六高台店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0150,"研究学園店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0151,"ホームズ宮原ＦＭ店　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0152,"藤代　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0153,"常陸太田店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0154,"大曽　店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0155,"流山ＦＭ店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0156,"神峰店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0157,"鶴田店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0159,"大子店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0160,"矢板店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0161,"南与野店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0162,"鮎川店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0163,"ジョイフル本田千代田　店　　　　　　　　",01,"しまむら　　　　　　",9901
0164,"錦町店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0165,"三郷中央店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0166,"竜ケ崎店　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0167,"益子店　　　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0168,"酒々井　店　　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
0169,"公津の杜　店　　　　　　　　　　　　　　",01,"しまむら　　　　　　",9901
